input	data/bc5-chemical/characterbert-from_general-128-s1.tsv	data/bc5-chemical/characterbert-general+node2vec-s1.tsv	data/bc5-chemical/characterbert-general-s1.tsv	data/bc5-chemical/enhanced-characterbert-from_general-128+node2vec-s1.tsv	data/bc5-chemical/fasttext-gigaword+node2vec-s1.tsv	data/bc5-chemical/fasttext-gigaword-s1.tsv	data/bc5-chemical/fasttext-mimic+node2vec-s1.tsv	data/bc5-chemical/fasttext-mimic-s1.tsv	data/bc5-chemical/fasttext-pubmed+node2vec-s1.tsv	data/bc5-chemical/fasttext-pubmed-s1.tsv	data/bc5-chemical/fasttext-random+node2vec-s1.tsv	data/bc5-chemical/fasttext-random-s1.tsv
115053_rofecoxib	1	1	1	1	1	1	1	1	1	1	1	0
115085_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
115097_pge2	1	1	1	1	1	1	1	0	1	1	1	0
115117_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
115132_lidocaine	1	1	1	1	1	1	1	1	1	1	1	1
115138_thromboxane	0	1	1	0	1	0	1	0	0	1	1	1
115178_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
115194_pge2	1	1	1	1	1	1	1	0	1	1	1	0
115218_cyclophosphamide	1	1	1	1	1	1	1	1	1	1	1	1
115260_tyrosine	1	1	1	0	1	1	1	1	1	1	0	1
115304_cyclophosphamide	1	1	1	1	1	1	1	1	1	1	1	1
115306_cyp	1	1	1	1	0	0	1	1	0	0	1	0
115310_cyp	1	0	1	1	0	0	1	1	0	0	0	1
115385_cyp	1	0	0	1	0	0	0	0	0	0	1	1
115432_cyp	1	0	0	1	0	0	0	0	0	0	1	1
115601_azathioprine	1	1	1	1	1	1	1	1	1	1	1	1
115612_azathioprine	1	1	1	1	1	1	1	1	1	1	1	1
115626_azathioprine	1	1	1	1	1	1	1	1	1	1	1	1
115659_phosphatidylserine	1	1	1	1	1	1	1	1	1	1	1	0
115661_ps	1	1	1	1	1	1	0	1	0	0	0	0
115681_azathioprine	1	1	1	1	1	1	1	1	1	1	1	1
115701_ps	1	1	1	1	1	1	0	1	0	0	0	1
115709_azathioprine	1	1	1	1	1	1	1	1	1	1	1	1
115718_ca2	1	0	0	1	0	0	1	1	0	0	0	0
115722_fluo3	0	0	1	0	0	0	0	0	1	1	0	0
115734_ps	1	1	1	1	1	1	0	1	0	1	0	1
115759_azathioprine	1	1	1	1	1	1	1	1	1	1	1	1
115774_ca2	1	1	1	1	0	0	0	1	0	0	0	0
115790_azathioprine	1	1	1	1	1	1	1	1	1	1	1	1
115808_ca2	1	0	0	1	0	0	1	1	0	0	0	0
115815_azathioprine	1	1	1	1	1	1	1	1	1	1	1	1
115826_azathioprine	1	1	1	1	1	1	1	1	1	1	1	1
115970_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
116020_oxygen	0	1	1	1	1	1	1	1	1	1	1	1
116097_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
116153_oxygen	1	1	1	1	1	1	1	1	1	1	1	1
116199_oxygen	1	1	1	1	0	1	0	1	1	1	0	1
116298_3tc	1	0	1	1	1	1	1	1	1	1	1	0
116300_d4	0	0	0	0	0	0	0	0	0	0	0	0
116301_t	0	0	0	0	0	0	0	0	0	0	0	0
116303_nevirapine	1	1	1	1	1	0	1	1	1	1	1	0
116305_nvp	1	1	1	1	0	0	0	0	1	1	1	0
116314_zidovudine	1	1	1	1	1	1	1	1	1	1	1	1
116316_azt	1	1	1	1	1	1	1	1	1	1	1	1
116319_3tc	1	0	1	1	1	1	1	1	1	1	1	0
116321_nvp	1	0	1	1	0	0	0	0	1	1	0	0
116329_3tc	1	1	1	1	1	1	1	1	1	1	1	0
116331_d4	1	0	0	0	0	0	0	0	0	0	0	0
116332_t	0	0	0	0	0	0	0	0	0	0	0	0
116334_efavirenz	1	1	1	1	1	1	1	1	1	1	1	0
116336_efv	1	0	0	1	0	0	1	1	1	1	0	0
116346_azt	1	1	1	1	1	1	1	1	1	1	1	1
116348_3tc	1	0	1	1	1	1	1	1	1	1	1	0
116350_efv	1	0	0	1	0	0	1	1	1	1	0	0
116436_alanine	1	1	1	1	1	1	1	1	1	1	1	1
116504_nvp	1	0	0	1	0	0	0	0	1	1	0	0
116513_d4	1	0	0	0	0	0	0	0	0	0	0	0
116514_t	1	0	0	1	0	0	0	0	0	0	0	0
116563_thalidomide	1	1	1	1	1	1	1	1	1	1	1	1
116593_thalidomide	1	1	1	1	1	1	1	1	1	1	1	1
116627_thalidomide	1	1	1	1	1	1	1	1	1	1	1	1
116638_thalidomide	1	1	1	1	1	1	1	1	1	1	1	1
116670_thalidomide	1	1	1	1	1	1	1	1	1	1	1	1
116761_thalidomide	1	1	1	1	1	1	1	1	1	1	1	1
116785_thalidomide	1	1	1	1	1	1	1	1	1	1	1	1
116839_thalidomide	1	1	1	1	1	1	1	1	1	1	1	1
116853_amiodarone	1	1	1	1	1	1	1	1	1	1	1	1
116878_amiodarone	1	1	1	1	1	1	1	1	1	1	1	1
116940_amiodarone	1	1	1	1	1	1	1	1	1	1	1	1
116994_amiodarone	1	1	1	1	1	1	1	1	1	1	1	1
117093_amiodarone	1	1	1	1	1	1	1	1	1	1	1	1
117118_amiodarone	1	1	1	1	1	1	1	1	1	1	1	1
117130_sulphonylurea	1	1	1	1	1	0	1	0	1	1	1	0
117175_sulphonylureas	1	1	1	1	0	1	0	0	1	1	0	0
117280_glibenclamide	1	1	1	1	1	1	1	1	1	1	1	1
117301_glipizide	1	1	1	1	1	1	1	1	1	1	1	0
117330_metformin	1	1	1	1	1	0	1	1	1	1	1	0
117357_glimepiride	1	1	1	1	0	0	1	1	1	1	1	0
117380_gliclazide	1	1	1	1	1	0	1	1	1	1	1	1
117417_glibenclamide	1	1	1	1	1	1	1	1	1	1	1	1
117419_glipizide	1	1	1	1	1	1	1	1	1	1	1	0
117430_gliclazide	1	1	1	1	1	1	1	1	1	1	1	1
117432_glimepiride	1	1	1	1	1	0	1	1	1	1	1	0
117450_sulphonylureas	1	1	1	1	0	1	0	0	1	1	0	0
117466_adriamycin	1	1	1	1	1	1	1	1	1	1	1	1
117474_losartan	1	1	1	1	1	1	1	1	1	1	1	1
117492_angiotensin	1	1	1	1	1	1	1	1	1	1	1	1
117493_ii	1	1	1	1	1	1	1	1	1	1	1	1
117500_losartan	1	1	1	1	1	1	1	1	1	1	1	1
117519_adriamycin	1	1	1	1	1	1	1	1	1	1	1	1
117521_adr	1	1	1	1	1	1	1	1	1	1	1	1
117563_adr	0	1	1	1	1	1	1	0	1	0	1	1
117568_adr	0	1	1	1	1	1	1	1	0	0	1	1
117570_los	0	1	1	0	0	0	0	0	0	0	0	0
117575_adr	0	1	0	1	1	1	1	1	0	0	1	0
117581_adr	0	1	1	1	1	1	1	1	0	0	1	1
117583_los	0	1	1	1	0	0	0	0	0	0	0	0
117588_adr	1	1	1	1	1	1	1	1	1	1	1	1
117614_adr	0	1	1	0	1	1	1	0	0	0	1	1
117616_los	0	1	1	0	0	0	0	0	0	0	0	0
117621_losartan	1	1	1	1	1	1	1	1	1	1	1	1
117642_adr	0	1	1	0	0	1	1	0	0	0	0	1
117644_los	1	1	1	1	0	0	0	0	0	0	0	0
117655_adr	0	1	1	1	1	1	1	1	0	1	1	1
117704_losartan	1	1	1	1	1	1	1	1	1	1	1	1
117727_losartan	1	1	1	1	1	1	1	1	1	1	1	1
117754_losartan	1	1	1	1	1	1	1	1	1	1	1	1
117759_urea	1	1	1	1	0	1	1	1	0	1	0	1
117763_adr	1	1	1	1	0	1	0	1	0	0	0	0
117773_losartan	1	1	1	1	1	1	1	1	1	1	1	1
117784_adr	1	1	0	1	0	1	0	0	0	0	0	1
117791_losartan	1	1	1	1	1	1	1	1	1	1	1	1
117798_adr	1	1	1	1	1	1	1	1	1	1	1	1
117819_tranexamic	1	1	1	1	1	1	1	1	1	1	1	1
117820_acid	1	1	1	1	1	1	1	1	1	1	1	1
117856_tranexamic	1	1	1	1	1	1	1	1	1	1	1	1
117857_acid	1	1	1	1	1	1	1	1	1	1	1	1
117924_tranexamic	1	1	1	1	1	1	1	1	1	1	1	1
117925_acid	1	1	1	1	1	1	1	1	1	1	1	1
118241_tranexamic	1	1	1	1	1	1	1	1	1	1	1	1
118242_acid	1	1	1	1	1	1	1	1	1	1	1	1
118259_propranolol	1	1	1	1	1	1	1	1	1	1	1	1
118275_propranolol	1	1	1	1	1	1	1	1	1	1	1	1
118300_isoprenaline	1	1	1	1	1	1	1	1	1	1	1	1
118306_propranolol	1	1	0	1	1	1	1	1	1	1	1	1
118319_propranolol	1	0	0	1	1	1	1	1	1	1	1	0
118330_propranolol	1	1	1	1	1	1	1	1	1	1	1	0
118336_isoprenaline	1	1	1	1	1	1	1	1	1	1	1	1
118358_isoprenaline	1	1	1	1	1	1	1	1	1	1	1	1
118366_glucose	1	1	1	1	1	1	1	1	1	1	1	1
118368_lactate	1	1	1	1	1	1	1	1	1	1	1	1
118371_fatty	0	0	0	0	0	0	0	0	0	0	0	0
118372_acids	0	1	1	0	1	0	1	0	1	0	1	0
118382_propranolol	1	0	0	1	1	1	1	1	1	1	1	0
118389_propranolol	1	1	1	1	1	1	1	1	1	1	1	1
118394_fatty	0	1	0	0	1	0	1	0	1	1	1	0
118395_acid	0	1	1	0	1	0	1	1	1	1	1	0
118404_lactate	1	1	1	1	1	1	1	1	1	1	1	1
118406_glucose	1	1	1	1	1	1	1	1	1	1	1	1
118414_propranolol	1	1	1	1	1	1	1	1	1	1	1	1
118435_propranolol	1	1	1	1	1	1	1	1	1	1	1	1
118455_procaine	1	1	1	1	1	1	1	1	1	1	1	0
118475_propranolol	1	1	1	1	1	1	1	1	1	1	1	1
118480_adrenaline	1	1	1	1	1	1	1	1	1	1	1	1
118489_halothane	1	1	1	1	1	1	1	1	1	1	1	1
118500_propranolol	1	1	0	1	1	1	1	1	1	1	1	0
118521_propranolol	1	1	0	1	1	1	1	1	1	1	1	1
118547_propranolol	1	1	1	1	1	1	1	1	1	1	1	0
118575_adrenaline	1	1	1	1	1	1	1	1	1	1	1	1
118583_propranolol	1	1	1	1	1	1	1	1	1	1	1	1
118593_ouabain	1	1	1	1	1	1	1	1	1	1	1	1
118608_propranolol	1	1	0	1	1	1	1	1	1	1	1	0
118619_propranolol	1	1	0	1	1	1	1	1	1	1	1	0
118649_topotecan	1	1	1	1	1	0	1	1	1	1	1	0
118680_topotecan	1	1	1	1	1	0	1	1	1	1	1	0
118719_topotecan	1	1	1	1	1	1	1	1	1	1	1	0
118832_topotecan	1	1	1	1	1	0	1	1	1	1	1	0
118877_lithium	1	1	1	1	1	1	1	1	1	1	1	1
118898_lithium	1	1	1	1	1	1	1	1	1	1	1	1
118902_calcium	1	1	1	1	1	1	1	1	1	1	1	1
118922_lithium	1	1	1	1	1	1	1	1	1	1	1	1
118957_lithium	1	1	1	1	1	1	1	1	1	1	1	1
118986_lithium	1	1	1	1	1	1	1	1	1	1	1	1
118998_calcium	1	1	1	1	1	1	1	1	1	1	1	1
119087_propofol	1	1	1	1	1	1	1	1	1	1	1	1
119089_remifentanil	1	1	0	1	1	0	1	1	1	1	0	0
119124_propofol	1	1	1	1	1	1	1	1	1	1	1	1
119126_remifentanil	1	0	1	1	1	1	1	1	1	1	0	0
119186_remifentanil	1	1	1	1	1	1	1	1	1	1	1	0
119193_remifentanil	1	1	1	1	1	1	1	1	1	1	1	0
119238_remifentanil	1	0	1	1	1	1	1	1	1	1	1	0
119252_valproate	1	1	1	1	1	1	1	1	1	1	1	1
119256_valproic	1	1	1	1	1	1	1	1	1	1	1	1
119257_acid	1	1	1	1	1	1	1	1	1	1	1	1
119259_vpa	1	1	1	1	1	1	1	1	1	1	1	1
119306_vpa	1	1	1	1	1	1	1	1	1	1	1	1
119323_vpa	1	1	1	1	1	1	1	1	1	1	1	1
119377_vpa	1	1	1	1	1	1	1	1	1	1	1	1
119394_vpa	1	1	1	1	1	1	1	1	1	1	1	1
119398_carbimazole	1	1	1	1	1	1	1	1	1	1	1	1
119405_anti	0	0	0	0	0	0	0	0	0	0	0	0
119406_-	0	0	0	0	0	0	0	0	0	0	0	0
119407_thyroid	0	0	0	0	0	0	0	0	0	0	0	0
119408_drugs	0	0	0	0	0	0	0	0	0	0	0	0
119411_carbimazole	1	1	1	1	1	1	1	1	1	1	1	1
119413_propylthiouracil	1	1	1	1	1	1	1	1	1	1	1	1
119415_ptu	1	1	1	1	1	0	1	1	1	1	1	0
119436_antithyroid	0	0	0	0	0	0	0	0	0	0	0	0
119437_medications	0	0	0	0	0	0	0	0	0	0	0	0
119459_antithyroidmedications	0	0	0	0	0	0	0	0	0	0	0	0
119474_carbimazole	1	1	1	1	1	1	1	1	1	1	1	1
119531_carbimazole	1	1	1	1	1	1	1	1	1	1	1	1
119533_methimazole	1	1	1	1	1	1	1	1	1	1	1	1
119560_carbimazole	1	1	1	1	1	1	1	1	1	1	1	1
119569_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119635_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119660_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119738_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119761_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119790_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119852_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119883_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119906_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119939_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119972_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
119986_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
120028_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
120043_aspirin	1	1	1	1	1	1	1	1	1	1	1	1
120063_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120066_heparin	1	1	1	1	1	1	1	1	1	1	1	1
120072_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120089_heparin	1	1	1	1	1	1	1	1	1	1	1	1
120125_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120136_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120229_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120290_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120331_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120344_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120348_warfarin	1	1	1	1	1	1	1	1	1	1	1	1
120358_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120380_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120392_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120407_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120445_argatroban	1	1	1	1	1	1	1	1	1	1	1	1
120458_heroin	1	1	1	1	1	1	1	1	1	1	1	0
120463_methadone	1	1	1	1	1	1	1	1	1	1	1	1
120489_methadone	1	1	1	1	1	1	1	1	1	1	1	1
120524_heroin	1	1	1	1	1	1	1	1	1	1	1	0
120530_heroin	1	1	1	1	1	1	1	1	1	1	1	0
120540_methadone	1	1	1	1	1	1	1	1	1	1	1	1
120625_methadone	1	1	1	1	1	1	1	1	1	1	1	1
120627_heroin	1	1	1	1	1	1	1	1	1	1	1	0
120641_methadone	1	1	1	1	1	1	1	1	1	1	1	1
120656_heroin	1	1	1	1	1	1	1	1	1	1	1	0
120663_heroin	0	1	0	1	1	1	1	1	1	1	1	0
120672_6	1	1	1	1	1	1	1	1	1	1	1	1
120673_-	1	1	1	1	1	1	1	1	1	1	1	1
120674_hydroxydopamine	1	1	1	1	1	1	1	1	1	1	1	1
120692_dopamine	1	1	1	1	1	1	1	1	1	1	1	1
120694_da	1	1	1	1	1	1	1	1	1	1	1	1
120699_proenkephalin	0	0	1	0	0	1	1	0	0	0	0	1
120701_penk	0	1	1	0	0	0	0	0	0	0	1	1
120716_6	1	0	0	1	1	1	1	1	1	1	1	1
120717_-	1	1	1	1	1	1	1	1	1	1	1	0
120718_ohda	1	1	0	1	1	1	1	1	1	1	1	1
120724_l	1	1	1	1	1	1	1	1	1	1	1	1
120725_-	1	1	1	1	1	1	1	1	1	1	1	1
120726_dopa	1	1	1	1	1	1	1	1	1	1	1	1
120727_+	0	0	0	0	0	0	0	0	0	0	0	0
120728_benserazide	0	0	0	0	0	0	0	0	0	0	0	0
120741_6	1	1	1	1	1	1	1	1	1	1	1	1
120742_-	1	1	1	1	1	1	1	1	1	1	1	1
120743_ohda	1	1	1	1	1	1	1	1	1	1	1	1
120758_da	1	1	1	1	1	1	1	1	1	1	1	1
120762_penk	0	1	0	0	0	0	0	0	0	0	1	1
120794_mda	1	1	1	1	1	0	1	1	1	0	1	0
120813_l	1	1	1	1	1	1	1	1	1	1	1	1
120814_-	1	1	1	1	1	1	1	1	1	1	1	1
120815_dopa	1	1	1	1	1	1	1	1	1	1	1	1
120816_+	0	0	0	0	0	0	0	0	0	0	0	0
120817_benserazide	0	0	0	0	0	0	0	0	0	0	0	0
120853_da	1	1	1	1	1	1	1	1	1	1	1	1
120858_l	1	1	1	1	1	1	1	1	1	1	1	1
120859_-	1	1	1	1	1	1	1	1	1	1	1	1
120860_dopa	1	1	1	1	1	1	1	1	1	1	1	1
120883_l	1	1	1	1	1	1	1	1	1	1	1	1
120884_-	1	1	1	1	1	1	1	1	1	1	1	1
120885_dopa	1	1	1	1	1	1	1	1	1	1	1	1
120897_ouabain	1	1	1	1	1	1	1	1	1	1	1	1
120919_ouabain	1	1	1	1	1	1	1	1	1	1	1	1
120922_na	1	1	1	1	1	1	1	1	1	1	1	1
120927_k	1	1	1	1	0	1	0	1	0	1	1	1
120980_ouabain	1	1	1	1	1	1	1	1	1	1	1	1
120993_ouabain	1	1	1	1	1	1	1	1	1	1	1	1
121036_thiobarbituric	1	1	1	1	1	1	1	1	1	1	1	1
121037_acid	1	1	1	1	1	1	1	1	1	1	1	1
121044_superoxide	1	1	1	1	1	1	1	1	1	1	1	1
121067_ouabain	1	1	1	1	1	1	1	1	1	1	1	0
121122_superoxide	1	1	1	1	1	1	1	1	1	1	1	0
121140_ouabain	1	1	1	1	1	1	1	1	1	1	1	1
121174_citrate	1	1	1	1	1	1	1	1	1	1	1	1
121261_citrate	1	1	1	1	1	1	1	1	1	1	1	0
121274_citrate	1	1	1	1	1	1	1	1	1	1	1	1
121278_citrate	1	1	1	1	1	1	1	1	1	1	1	1
121285_citric	1	1	1	1	1	1	1	1	1	1	1	1
121286_acid	1	1	1	1	1	1	1	1	1	1	1	1
121298_heparin	1	1	1	1	1	1	1	1	1	1	1	1
121301_citrate	1	1	1	1	1	1	1	1	1	1	1	1
121317_acetaminophen	1	1	1	1	1	1	1	1	1	1	1	1
121336_citrate	1	1	1	1	1	1	1	1	1	1	1	1
121354_citrate	1	1	1	1	1	1	1	1	1	1	1	1
121368_citrate	1	1	1	1	1	1	1	1	1	1	1	1
121392_flecainide	1	1	1	1	1	0	1	1	1	1	1	0
121404_paroxetine	1	1	1	1	1	1	1	1	1	1	1	1
121415_flecainide	1	1	1	1	1	0	1	1	1	1	1	1
121426_paroxetine	1	1	1	1	1	1	1	1	1	1	1	1
121466_carvedilol	1	1	1	1	1	0	1	1	1	1	1	0
121472_warfarin	1	1	1	1	1	1	1	1	1	1	1	1
121478_folic	1	1	1	1	1	1	1	1	1	1	1	1
121479_acid	1	1	1	1	1	1	1	1	1	1	1	1
121485_levothyroxine	1	1	1	1	1	1	1	1	1	1	1	0
121491_pantoprazole	1	1	1	1	1	1	1	1	1	1	1	0
121497_paroxetine	1	1	1	1	1	1	1	1	1	1	1	1
121504_flecainide	1	1	1	1	1	0	1	1	1	1	1	1
121511_flecainide	1	1	1	1	1	0	1	1	1	1	1	0
121533_flecainide	1	1	1	1	1	0	1	1	1	1	1	0
121555_flecainide	1	1	1	1	1	0	1	1	1	1	1	1
121557_paroxetine	1	1	1	1	1	1	1	1	1	1	1	1
121575_paroxetine	1	1	1	1	1	1	1	1	1	1	1	1
121582_flecainide	1	1	1	1	1	1	1	1	1	1	1	1
121603_flecainide	1	1	1	1	1	0	1	1	1	1	1	1
121611_sodium	1	1	1	1	1	1	1	1	1	1	1	1
121640_flecainide	1	1	1	1	1	0	1	1	1	1	1	0
121647_paroxetine	1	1	1	1	1	1	1	1	1	1	1	1
121660_flecainide	1	1	1	1	1	1	1	1	1	1	1	1
121673_flecainide	1	1	1	1	1	0	1	1	1	1	1	1
121698_flecainide	1	1	1	1	1	0	1	1	1	1	1	1
121700_paroxetine	1	1	1	1	1	1	1	1	1	1	1	1
121707_flecainide	1	1	1	1	1	0	1	1	1	1	1	0
121720_flecainide	1	1	1	1	1	0	1	1	1	1	1	0
121724_paroxetine	1	1	1	1	1	1	1	1	1	1	1	1
121731_flecainide	1	1	1	1	1	0	1	1	1	1	1	0
121747_everolimus	1	1	1	1	1	1	1	1	1	1	1	1
121749_rad001	1	1	1	1	1	0	0	0	1	1	1	0
121792_rad001	1	1	1	1	0	0	0	0	1	1	0	1
121802_rapamycin	1	1	1	1	1	1	1	1	1	1	1	1
121835_platinum	1	1	1	1	1	0	0	0	1	0	1	0
121849_tyrosine	0	1	1	0	1	1	1	1	0	0	0	1
121858_rad001	1	1	1	1	0	0	0	0	1	1	0	0
122056_rad001	1	1	1	1	0	0	0	0	1	1	0	0
122076_rad001	1	1	1	1	1	0	0	0	1	1	0	1
122092_sirolimus	1	1	1	1	1	1	1	1	1	1	1	1
122159_sirolimus	1	1	1	1	1	1	1	1	1	1	1	1
122165_rapamycin	1	1	1	1	1	1	1	1	1	1	1	1
122187_sirolimus	1	1	1	1	1	1	1	1	1	1	1	1
122212_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
122232_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
122270_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
122317_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
122345_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
122466_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
122645_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
122658_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
122852_tacrolimus	1	1	1	1	1	1	1	1	1	1	1	1
122854_cyclosporine	1	1	1	1	1	1	1	1	1	1	1	1
122994_acetaminophen	1	1	1	1	1	1	1	1	1	1	1	1
123019_acetaminophen	1	1	1	1	1	1	1	1	1	1	1	1
123053_acetaminophen	1	1	1	1	1	1	1	1	1	1	1	1
123142_acetaminophen	1	1	1	1	1	1	0	1	0	1	0	1
123189_vigabatrin	1	1	1	1	1	1	1	1	1	1	1	1
123203_vigabatrin	1	1	1	1	1	1	1	1	1	1	1	1
123205_vgb	1	1	1	1	0	0	0	1	1	1	0	0
123233_vgb	1	1	1	1	0	0	0	0	1	1	0	0
123291_vgb	1	1	1	0	0	0	0	0	1	1	0	0
123300_vgb	1	1	1	0	0	0	0	0	0	1	0	0
123311_vgb	1	1	1	0	0	0	0	0	1	1	0	0
123326_vgb	1	0	0	0	0	0	0	0	1	1	0	0
123333_vgb	1	0	0	0	0	0	0	0	1	1	0	0
123346_vgb	1	1	1	0	0	0	0	0	1	1	0	0
123386_vgb	1	1	0	0	0	0	0	0	1	1	0	0
123391_crack	0	1	1	1	1	0	1	0	1	0	1	0
123392_cocaine	0	1	1	1	1	0	1	0	0	0	1	0
123420_crack	0	1	1	1	0	0	0	0	0	0	0	0
123421_cocaine	0	0	0	0	1	0	0	0	0	0	0	0
123436_crack	0	1	1	1	1	0	1	0	1	0	1	0
123437_cocaine	0	1	1	1	1	0	1	0	1	0	1	0
123526_crack	1	1	1	1	1	0	1	0	1	0	1	0
123527_cocaine	1	0	0	1	1	0	0	0	0	0	1	0
123641_crack	0	1	0	1	1	0	1	0	1	0	1	0
123642_cocaine	0	0	0	1	1	0	1	0	0	0	1	0
123683_crack	0	1	1	1	1	0	1	0	1	0	1	0
123684_cocaine	0	0	0	1	1	0	1	0	0	0	1	0
123762_crack	0	1	1	1	1	0	1	0	1	0	1	0
123763_cocaine	0	0	0	1	1	0	1	0	0	0	1	0
123803_crack	0	1	0	1	1	0	0	0	0	0	1	0
123804_cocaine	0	0	0	1	1	0	0	0	0	0	1	0
123807_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
123817_5	1	1	1	1	1	1	1	1	1	1	1	1
123818_-	1	1	1	1	1	1	1	1	1	1	1	1
123819_fluorouracil	1	1	1	1	1	1	1	1	1	1	1	1
123846_5	1	1	1	1	1	1	1	1	1	1	1	1
123847_-	1	1	1	1	1	1	1	1	1	1	1	1
123848_fluorouracil	1	1	1	1	1	1	1	1	1	1	1	1
123850_5	1	1	1	1	1	1	1	1	1	1	1	1
123851_-	1	1	1	1	1	1	1	1	1	1	1	1
123852_fu	1	1	1	1	1	1	1	1	1	1	1	1
123908_ssri	0	1	1	1	1	1	1	1	1	1	0	0
123910_fluoxetine	1	1	1	1	1	1	0	1	0	1	1	1
123927_5	1	1	1	1	1	1	1	1	1	1	1	1
123928_-	1	1	1	1	1	1	1	1	1	1	1	1
123929_fu	1	1	1	1	1	1	1	1	1	1	1	1
123936_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
123943_5	1	1	1	1	1	1	1	1	1	1	1	1
123944_-	1	1	1	1	1	1	1	1	1	1	1	1
123945_fu	1	1	1	1	1	1	1	1	1	1	1	1
123976_5	1	1	1	1	1	1	1	1	1	1	1	1
123977_-	1	1	1	1	1	1	1	1	1	1	1	1
123978_fu	1	1	1	1	1	1	1	1	1	1	1	1
124021_5	1	1	1	1	1	1	1	1	1	1	1	1
124022_-	1	1	1	1	1	1	1	1	1	1	1	1
124023_fu	1	1	1	1	1	1	1	1	1	1	1	1
124040_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
124046_5	1	1	1	1	1	1	1	1	1	1	1	1
124047_-	1	1	1	1	1	1	1	1	1	1	1	1
124048_fu	1	1	1	1	1	1	1	1	1	1	1	1
124079_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
124084_5	1	1	1	1	1	1	1	1	1	1	1	1
124085_-	1	1	1	1	1	1	1	1	1	1	1	1
124086_fu	1	1	1	1	1	1	1	1	1	1	1	1
124089_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
124108_5	1	1	1	1	1	1	1	1	1	1	1	1
124109_-	1	1	1	1	1	1	1	1	1	1	1	1
124110_fu	1	1	1	1	1	1	1	1	1	1	1	1
124136_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
124160_phenobarbital	1	1	1	1	1	1	1	1	1	1	1	1
124214_phenobarbital	1	1	1	1	1	1	1	1	1	1	1	1
124216_pb	1	1	1	1	0	1	0	1	0	1	0	0
124237_pb	1	0	0	1	0	1	0	1	0	1	0	0
124264_pb	1	0	1	1	0	1	0	0	0	1	0	0
124378_pb	1	1	1	1	0	1	0	0	0	1	0	1
124445_pb	1	0	1	1	0	1	0	0	0	1	0	0
124503_pb	1	0	0	1	0	1	0	1	0	1	0	1
124509_na	1	1	1	1	1	1	1	1	1	1	1	1
124511_k	1	1	1	1	1	1	1	1	1	1	1	1
124523_gentamicin	1	1	1	1	1	1	1	1	1	1	1	1
124546_gentamicin	1	1	1	1	1	1	1	1	1	1	1	1
124567_gentamicin	1	1	1	1	1	1	1	1	1	1	1	1
124606_gentamicin	1	1	1	1	1	1	1	1	1	1	1	1
124613_creatinine	1	1	1	1	1	1	1	1	1	1	1	1
124619_creatinine	1	1	1	1	1	1	1	1	1	1	1	1
124629_sodium	1	1	1	1	1	1	1	1	1	1	1	1
124656_na	1	1	1	1	1	1	1	1	1	1	1	1
124661_k	1	1	1	1	0	1	0	1	0	1	1	1
